Rk_x,Player,Age_x,Team,Pos,G_x,GS_x,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,Player-additional_x,Rk_y,Age_y,Pos_y,G_y,GS_y,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards_y,Player-additional_y,Rk,Tm,Salary,VORP_norm,BPM_norm,TS%_norm,WS_norm,PTS_norm,MPG_norm,AST_norm,TRB_norm,PER_norm,STL_norm,BLK_norm,Score,ValuePerMillion
134.0,Toumani Camara,25.0,POR,PF,82.0,82.0,33.3,4.8,10.9,0.44,2.7,7.2,0.37,2.1,3.6,0.579,0.563,1.2,1.7,0.708,1.6,3.6,5.1,2.5,1.1,0.4,1.8,2.9,13.4,,camarto01,4.0,25.0,PF,82.0,82.0,2731.0,11.3,0.578,0.664,0.154,5.0,11.7,8.4,10.4,1.6,1.1,13.1,16.3,2.1,2.7,4.8,0.084,-1.0,0.0,-1.0,0.7,,camarto01,402,POR,2221677.0,0.3137254901960784,0.304635761589404,0.5163934426229507,0.532608695652174,0.4453125,0.9282868525896413,0.38181818181818183,0.3406593406593406,0.20522388059701496,0.6000000000000001,0.2105263157894737,0.38924315111998126,0.4876130856515739
135.0,Quentin Grimes,25.0,PHI,SG,75.0,19.0,29.4,4.5,10.1,0.45,1.7,5.1,0.334,2.8,5.0,0.568,0.534,2.7,3.2,0.84,0.6,3.0,3.6,3.3,0.9,0.4,1.8,2.1,13.4,,grimequ01,54.0,25.0,SG,75.0,19.0,2206.0,12.9,0.585,0.503,0.314,2.2,11.4,6.7,15.7,1.4,1.2,13.4,19.0,1.9,1.7,3.6,0.078,-0.9,-0.6,-1.6,0.2,,grimequ01,190,PHI,8741209.0,0.2982456140350877,0.4596774193548387,0.5071090047393365,0.5053763440860216,0.40996168582375475,0.7695473251028806,0.49999999999999994,0.4482758620689655,0.35897435897435903,0.38888888888888884,0.3076923076923077,0.39217417343542316,0.1808880989955873
136.0,Jordan Poole,26.0,NOP,PG,39.0,8.0,23.9,4.2,11.4,0.372,2.5,7.4,0.333,1.8,4.0,0.442,0.48,2.5,2.9,0.86,0.2,1.7,2.0,3.1,0.6,0.4,1.8,2.3,13.4,,poolejo01,293.0,26.0,PG,39.0,8.0,933.0,11.5,0.53,0.649,0.257,1.0,7.9,4.4,18.3,1.1,1.5,12.3,25.1,0.0,0.2,0.2,0.01,-1.0,-2.6,-3.5,-0.4,,poolejo01,53,NOP,31848215.0,0.12765957446808512,0.19999999999999998,0.4206008583690988,0.10714285714285714,0.3409836065573771,0.4946236559139785,0.22727272727272727,0.136986301369863,0.205761316872428,0.11111111111111106,0.5,0.2351276281894003,0.06793669347773741
137.0,Tobias Harris,33.0,DET,PF,63.0,63.0,27.7,4.9,10.5,0.469,1.3,3.5,0.368,3.6,6.9,0.521,0.531,2.2,2.5,0.866,0.9,4.3,5.1,2.5,0.9,0.4,1.0,1.7,13.3,,harrito02,124.0,33.0,PF,63.0,63.0,1746.0,15.0,0.574,0.338,0.238,3.6,16.9,10.4,12.5,1.6,1.5,8.0,18.8,2.6,2.7,5.3,0.145,0.6,0.8,1.4,1.5,,harrito02,67,DET,26634146.0,0.4705882352941176,0.4635761589403974,0.4999999999999999,0.5869565217391304,0.44140625,0.7051792828685258,0.38181818181818183,0.3406593406593406,0.34328358208955223,0.4666666666666666,0.2105263157894737,0.4571395458091259,0.1392786456605878
138.0,Keldon Johnson,26.0,SAS,SF,82.0,0.0,23.3,5.0,9.7,0.519,1.2,3.3,0.363,3.8,6.4,0.601,0.582,1.9,2.4,0.794,1.7,3.7,5.4,1.4,0.6,0.1,0.9,2.0,13.2,6MOY-1,johnske04,94.0,26.0,SF,82.0,0.0,1911.0,17.3,0.613,0.343,0.243,7.9,16.6,12.4,8.5,1.2,0.5,7.4,21.0,3.9,2.6,6.4,0.161,1.2,-0.3,0.9,1.4,6MOY-1,johnske04,108,SAS,17500000.0,0.39999999999999997,0.43200000000000005,0.7870967741935483,0.6018518518518519,0.37499999999999994,0.5000000000000001,0.13333333333333333,0.4555555555555556,0.4591836734693878,0.2222222222222222,0.0,0.40967690976031995,0.14313352793996828
139.0,Jaylon Tyson,23.0,CLE,SG,66.0,42.0,26.9,5.0,10.2,0.493,2.0,4.5,0.446,3.0,5.6,0.53,0.592,1.2,1.6,0.738,1.8,3.3,5.1,2.2,0.8,0.4,1.5,2.5,13.2,,tysonja01,118.0,23.0,SG,66.0,42.0,1777.0,14.8,0.608,0.445,0.16,7.3,13.6,10.5,11.6,1.5,1.5,12.1,19.3,2.3,1.7,4.0,0.108,0.6,-0.5,0.1,0.9,,tysonja01,302,CLE,3492480.0,0.42105263157894735,0.5967741935483871,0.6161137440758295,0.5483870967741936,0.4022988505747126,0.6666666666666666,0.2962962962962963,0.7068965517241379,0.4807692307692309,0.33333333333333337,0.3076923076923077,0.4591921910264524,0.36717395931375424
140.0,Kyle Kuzma,30.0,MIL,PF,69.0,43.0,26.2,4.9,10.0,0.492,1.2,3.5,0.347,3.7,6.5,0.569,0.552,2.0,2.7,0.726,0.8,3.7,4.5,2.7,0.7,0.4,1.7,1.9,13.0,,kuzmaky01,113.0,30.0,PF,69.0,43.0,1806.0,14.1,0.581,0.347,0.27,3.6,15.9,9.8,15.5,1.3,1.5,13.4,21.8,0.9,1.0,1.9,0.051,-1.0,-1.3,-2.3,-0.1,,kuzmaky01,84,MIL,22410605.0,0.1568627450980392,0.2185430463576159,0.5286885245901638,0.2173913043478261,0.4296875,0.6454183266932271,0.4181818181818182,0.27472527472527475,0.30970149253731344,0.3333333333333333,0.2105263157894737,0.29043180491150783,0.09340041895520372
141.0,Brandon Williams,26.0,DAL,PG,66.0,15.0,22.2,4.4,9.3,0.472,0.5,2.3,0.232,3.9,7.0,0.552,0.501,3.7,4.6,0.793,0.5,2.4,2.9,3.9,0.9,0.3,1.9,1.6,13.0,,willibr03,174.0,26.0,PG,66.0,15.0,1463.0,16.8,0.572,0.251,0.493,2.2,11.6,6.9,26.3,2.0,1.2,14.3,25.1,1.2,1.3,2.5,0.083,0.1,0.3,0.4,0.9,,willibr03,399,DAL,2270735.0,0.26595744680851063,0.4052631578947368,0.6008583690987122,0.244047619047619,0.32786885245901637,0.4336917562724014,0.3181818181818181,0.2602739726027397,0.42386831275720166,0.27777777777777773,0.37499999999999994,0.33814080004980146,0.4123147531554135
142.0,Sam Merrill,29.0,CLE,SG,52.0,38.0,26.5,4.3,9.3,0.461,3.0,7.2,0.421,1.3,2.1,0.596,0.624,1.1,1.3,0.855,0.5,2.0,2.6,2.4,0.6,0.1,0.8,2.4,12.8,,merrisa01,197.0,29.0,SG,52.0,38.0,1377.0,13.6,0.644,0.775,0.143,2.2,8.4,5.3,12.3,1.2,0.5,7.5,17.0,2.8,0.9,3.7,0.127,1.0,-1.0,0.1,0.7,,merrisa01,192,CLE,8482144.0,0.3859649122807018,0.5967741935483871,0.7867298578199056,0.5161290322580646,0.3869731800766284,0.6502057613168725,0.33333333333333326,0.27586206896551724,0.4038461538461539,0.2222222222222222,0.07692307692307693,0.4251548875800325,0.1988597736516418
143.0,Collin Gillespie,26.0,PHO,PG,80.0,58.0,28.5,4.4,10.5,0.418,2.9,7.2,0.401,1.5,3.3,0.455,0.556,1.0,1.1,0.874,1.1,3.0,4.1,4.6,1.2,0.2,1.6,1.6,12.7,,gilleco01,39.0,26.0,PG,80.0,58.0,2282.0,15.3,0.575,0.686,0.103,4.2,12.0,8.0,23.3,2.1,0.7,12.4,18.7,3.6,2.5,6.2,0.13,1.9,0.6,2.5,2.6,,gilleco01,374,PHO,2296274.0,0.44680851063829785,0.5157894736842106,0.6137339055793989,0.4642857142857143,0.3180327868852459,0.6594982078853047,0.39772727272727265,0.42465753424657526,0.36213991769547327,0.44444444444444436,0.25,0.4293805888481649,0.5165245827451294
144.0,Deandre Ayton,27.0,LAL,C,72.0,72.0,27.2,5.6,8.3,0.671,0.0,0.0,,5.6,8.3,0.671,0.671,1.3,2.0,0.645,2.6,5.4,8.0,0.8,0.6,1.0,1.2,2.2,12.5,,aytonde01,87.0,27.0,C,72.0,72.0,1958.0,18.2,0.676,0.0,0.235,11.5,22.6,17.2,4.5,1.0,3.3,11.1,16.7,4.0,2.2,6.2,0.152,0.0,-0.9,-0.9,0.6,,aytonde01,70,POR,33654814.0,0.13131313131313133,0.2561576354679803,0.6250000000000001,0.40410958904109595,0.3770491803278688,0.689795918367347,0.04807692307692309,0.5148514851485148,0.3619909502262444,0.3846153846153847,0.3,0.3033603351957836,0.08627612824437836
145.0,GG Jackson II,21.0,MEM,PF,55.0,28.0,21.4,4.6,9.3,0.496,1.2,3.5,0.332,3.5,5.8,0.595,0.558,2.0,2.7,0.742,0.9,3.4,4.3,1.5,0.6,0.8,1.5,1.4,12.5,,jacksgg01,238.0,21.0,PF,55.0,28.0,1178.0,15.6,0.591,0.375,0.294,4.4,17.4,10.8,10.7,1.2,3.4,12.8,23.5,0.4,0.9,1.3,0.052,0.0,-1.2,-1.2,0.2,,jacksgg01,406,MEM,2221677.0,0.2156862745098039,0.2913907284768212,0.5696721311475409,0.1521739130434783,0.41015625,0.45418326693227085,0.2,0.25274725274725274,0.3656716417910448,0.26666666666666666,0.4210526315789474,0.3164151135736632,0.3963798706091786
146.0,Malik Monk,27.0,SAC,SG,62.0,3.0,22.0,4.5,10.2,0.438,2.0,5.1,0.395,2.5,5.1,0.481,0.536,1.5,1.7,0.879,0.2,1.6,1.9,3.0,0.6,0.4,1.5,1.6,12.5,,monkma01,200.0,27.0,SG,62.0,3.0,1364.0,14.2,0.568,0.497,0.169,1.2,8.6,4.8,20.6,1.3,1.6,11.8,24.0,0.8,0.2,1.0,0.034,0.8,-2.1,-1.3,0.2,,monkma01,99,SAC,18797619.0,0.2982456140350877,0.48387096774193555,0.4265402843601895,0.22580645161290328,0.37547892720306514,0.46502057613168724,0.4444444444444444,0.15517241379310343,0.44230769230769235,0.2222222222222222,0.3076923076923077,0.354463708458822,0.12082355320292434
148.0,Jaylen Wells,22.0,MEM,SG,69.0,69.0,26.4,4.4,10.1,0.431,1.9,5.3,0.353,2.5,4.8,0.517,0.524,1.9,2.5,0.784,0.9,2.3,3.2,1.6,0.9,0.1,1.1,2.1,12.5,,wellsja01,110.0,22.0,SG,69.0,69.0,1821.0,11.5,0.559,0.523,0.245,3.6,9.6,6.5,8.8,1.6,0.5,8.7,19.3,0.9,0.7,1.6,0.042,-1.8,-1.4,-3.1,-0.5,,wellsja01,433,MEM,1955377.0,0.17543859649122806,0.3387096774193548,0.383886255924171,0.29032258064516137,0.37547892720306514,0.6460905349794238,0.18518518518518517,0.37931034482758624,0.2692307692307693,0.38888888888888884,0.07692307692307693,0.2865989057455913,0.4273876610075296
149.0,Max Christie,22.0,DAL,SG,77.0,68.0,29.1,4.2,9.4,0.441,2.3,5.8,0.404,1.8,3.6,0.502,0.566,1.6,1.8,0.899,0.2,3.0,3.2,2.0,0.6,0.4,1.2,1.3,12.3,,chrisma02,48.0,22.0,SG,77.0,68.0,2244.0,11.0,0.601,0.615,0.192,0.7,10.9,5.9,9.3,1.0,1.0,10.9,16.5,1.3,1.4,2.7,0.058,-1.0,-0.6,-1.5,0.3,,chrisma02,207,DAL,7714286.0,0.3157894736842105,0.467741935483871,0.5829383886255926,0.4086021505376345,0.36781609195402304,0.7572016460905351,0.25925925925925924,0.37931034482758624,0.23717948717948723,0.2222222222222222,0.3076923076923077,0.36851451220502873,0.18037257779754226
150.0,Noah Clowney,21.0,BRK,PF,66.0,60.0,27.0,3.8,9.6,0.396,2.0,5.9,0.329,1.8,3.6,0.506,0.498,2.7,3.4,0.804,0.8,3.3,4.1,1.6,0.8,0.7,1.5,2.5,12.3,,clownno01,117.0,21.0,PF,66.0,60.0,1780.0,11.2,0.554,0.621,0.355,3.2,15.3,8.9,9.5,1.4,2.3,12.3,20.4,-0.1,1.2,1.1,0.029,-2.3,-1.1,-3.4,-0.6,,clownno01,305,BRK,3398640.0,0.058823529411764705,0.1456953642384106,0.41803278688524614,0.13043478260869568,0.40234375,0.6772908366533864,0.21818181818181823,0.23076923076923073,0.2014925373134328,0.4000000000000001,0.3684210526315789,0.2354847483882474,0.19248773328653196
151.0,De'Anthony Melton,27.0,GSW,PG,49.0,24.0,23.0,4.4,10.8,0.407,1.5,5.0,0.294,2.9,5.8,0.505,0.475,2.0,2.5,0.826,0.8,2.4,3.2,2.6,1.6,0.4,1.9,1.9,12.3,,meltode01,257.0,27.0,PG,49.0,24.0,1125.0,13.4,0.518,0.464,0.229,3.8,12.0,7.8,16.9,3.3,1.6,13.5,25.4,-0.7,1.5,0.7,0.031,-2.6,0.1,-2.5,-0.1,,meltode01,317,GSW,3080921.0,0.15957446808510636,0.25263157894736843,0.36909871244635195,0.1369047619047619,0.3049180327868853,0.4623655913978495,0.17045454545454544,0.3013698630136986,0.2839506172839506,0.6666666666666666,0.5,0.2772446766310777,0.24638965094519547
152.0,Jonathan Kuminga,23.0,2TM,PF,36.0,14.0,23.1,4.4,9.4,0.463,1.0,2.9,0.333,3.4,6.5,0.521,0.515,2.5,3.4,0.724,1.4,4.3,5.6,2.3,0.6,0.3,1.9,1.5,12.2,,kuminjo01,321.0,23.0,PF,36.0,14.0,830.0,14.2,0.557,0.31,0.363,6.4,20.7,13.4,14.7,1.3,1.2,14.6,23.4,0.1,0.9,1.0,0.059,-1.5,-0.5,-2.0,0.0,,kuminjo01,80,ATL,23799569.0,0.1764705882352941,0.23841059602649003,0.43032786885245927,0.11956521739130437,0.39843749999999994,0.5219123505976095,0.34545454545454546,0.3956043956043956,0.3134328358208955,0.26666666666666666,0.15789473684210525,0.27145489108459875,0.0856414414272469
153.0,Donte DiVincenzo,29.0,MIN,SG,82.0,82.0,30.4,4.1,10.2,0.406,3.0,7.9,0.379,1.2,2.3,0.497,0.552,1.0,1.3,0.743,0.8,3.3,4.1,3.8,1.3,0.4,1.4,2.4,12.2,,divindo01,21.0,29.0,SG,82.0,82.0,2494.0,12.5,0.567,0.771,0.126,3.0,11.6,7.4,16.8,2.0,1.2,11.8,16.9,2.3,2.9,5.2,0.1,0.0,0.7,0.8,1.7,,divindo01,148,MIN,11990000.0,0.5614035087719298,0.653225806451613,0.4218009478672985,0.6774193548387099,0.3639846743295019,0.8106995884773662,0.5925925925925926,0.5344827586206896,0.33333333333333337,0.6111111111111112,0.3076923076923077,0.50938024241391,0.20505848610835475
154.0,Cameron Johnson,29.0,DEN,SF,54.0,54.0,30.5,4.2,8.8,0.48,2.0,4.7,0.43,2.2,4.1,0.539,0.596,1.7,2.1,0.839,0.8,3.0,3.8,2.4,0.7,0.4,0.9,2.3,12.2,,johnsca02,140.0,29.0,SF,54.0,54.0,1647.0,12.8,0.629,0.539,0.236,3.1,10.6,7.0,10.6,1.2,1.2,8.2,15.1,2.7,1.0,3.7,0.108,0.3,-0.9,-0.6,0.6,,johnsca02,89,DEN,21057065.0,0.2769230769230769,0.312,0.8903225806451612,0.3518518518518519,0.33467741935483863,0.7748091603053435,0.26666666666666666,0.2777777777777778,0.2295918367346939,0.27777777777777773,0.30000000000000004,0.34775581299652075,0.1141217148220202
155.0,Tre Johnson,19.0,WAS,SG,60.0,42.0,24.1,4.5,10.8,0.419,1.9,5.4,0.358,2.6,5.4,0.479,0.508,1.3,1.5,0.874,0.5,2.4,2.8,2.0,0.6,0.3,1.6,2.0,12.2,,johnstr03,179.0,19.0,SG,60.0,42.0,1443.0,10.6,0.535,0.496,0.134,2.1,10.7,6.3,12.4,1.1,1.1,11.9,22.5,-0.6,-0.1,-0.7,-0.024,-2.1,-2.9,-5.0,-1.1,,johnstr03,198,WAS,8237640.0,0.07017543859649121,0.18548387096774194,0.270142180094787,0.04301075268817206,0.3639846743295019,0.551440329218107,0.25925925925925924,0.31034482758620685,0.21153846153846156,0.2222222222222222,0.23076923076923075,0.20293980737491862,0.09623866369137256
156.0,Duncan Robinson,31.0,DET,SG,77.0,77.0,27.4,4.1,9.1,0.456,2.9,7.0,0.41,1.3,2.1,0.605,0.613,1.1,1.4,0.755,0.4,2.3,2.7,2.1,0.6,0.3,0.7,2.2,12.2,,robindu01,63.0,31.0,SG,77.0,77.0,2113.0,12.4,0.629,0.768,0.158,1.6,9.2,5.4,10.1,1.0,1.0,6.7,15.8,3.8,2.3,6.1,0.139,0.8,-0.1,0.8,1.5,,robindu01,110,DET,16834692.0,0.5263157894736842,0.653225806451613,0.7156398104265405,0.7741935483870968,0.3639846743295019,0.6872427983539094,0.27777777777777773,0.2931034482758621,0.326923076923077,0.2222222222222222,0.23076923076923075,0.48652573002710886,0.17231654550043796
157.0,Donovan Clingan,21.0,POR,C,77.0,77.0,27.2,4.6,8.9,0.52,1.1,3.2,0.341,3.5,5.7,0.621,0.582,1.8,2.6,0.68,4.5,7.1,11.6,2.1,0.6,1.7,1.2,2.4,12.1,,clingdo01,65.0,21.0,C,77.0,77.0,2094.0,20.9,0.604,0.36,0.297,17.7,28.6,23.1,11.4,1.0,5.5,10.9,16.9,5.1,3.5,8.6,0.197,2.4,0.6,3.0,2.6,,clingdo01,214,POR,7178400.0,0.33333333333333337,0.4482758620689656,0.3437499999999999,0.5684931506849314,0.3606557377049181,0.689795918367347,0.1730769230769231,0.8712871287128713,0.4841628959276018,0.3846153846153847,0.5333333333333333,0.40804107935735684,0.20701432736768924
158.0,Moses Moody,23.0,GSW,SG,60.0,49.0,25.7,4.1,9.3,0.44,2.5,6.3,0.401,1.6,3.0,0.522,0.575,1.5,1.9,0.77,0.9,2.5,3.3,1.6,1.0,0.6,1.0,2.0,12.1,,moodymo01,158.0,23.0,SG,60.0,49.0,1540.0,13.5,0.6,0.677,0.203,3.6,11.0,7.2,9.2,1.8,2.0,8.6,18.3,1.7,1.4,3.1,0.096,0.2,-0.3,-0.1,0.7,,moodymo01,152,GSW,11574075.0,0.3859649122807018,0.5806451612903226,0.5781990521327015,0.45161290322580655,0.3601532567049808,0.6172839506172839,0.18518518518518517,0.396551724137931,0.3974358974358975,0.4444444444444445,0.4615384615384615,0.4325804171097988,0.17665228926471124
159.0,Christian Braun,24.0,DEN,SG,44.0,44.0,31.8,4.6,8.8,0.519,1.0,3.3,0.301,3.6,5.6,0.646,0.575,1.8,2.3,0.782,1.4,3.4,4.8,2.7,0.7,0.3,1.0,2.3,12.0,,braunch01,189.0,24.0,SG,44.0,44.0,1399.0,12.6,0.607,0.368,0.26,5.1,11.5,8.4,11.4,1.0,0.8,9.0,14.8,2.2,0.8,3.0,0.103,-0.4,-0.9,-1.2,0.3,,braunch01,268,DEN,4921797.0,0.3157894736842105,0.49193548387096775,0.6113744075829385,0.44086021505376344,0.3563218390804598,0.8683127572016461,0.3888888888888889,0.6551724137931034,0.33974358974358976,0.27777777777777773,0.23076923076923075,0.3864133103862892,0.24246701725335568
160.0,Josh Hart,30.0,NYK,SF,66.0,52.0,30.2,4.6,9.0,0.508,1.5,3.7,0.413,3.0,5.3,0.574,0.593,1.4,1.9,0.72,1.4,6.0,7.4,4.8,1.1,0.3,1.9,2.5,12.0,,hartjo01,80.0,30.0,SF,66.0,52.0,1994.0,15.7,0.612,0.409,0.211,5.2,22.1,13.6,21.6,1.9,0.9,16.5,16.7,3.1,3.0,6.1,0.147,1.0,2.0,3.0,2.5,,hartjo01,93,NYK,19472240.0,0.5692307692307692,0.6,0.7806451612903225,0.5740740740740741,0.32661290322580644,0.7633587786259542,0.5866666666666666,0.6777777777777778,0.37755102040816324,0.5000000000000001,0.19999999999999998,0.5032123526162643,0.16948941427234865
161.0,Miles McBride,25.0,NYK,SG,41.0,15.0,26.3,4.2,9.9,0.423,2.7,6.6,0.413,1.4,3.2,0.444,0.562,0.9,1.1,0.787,0.6,1.9,2.4,2.6,0.9,0.2,0.8,1.7,12.0,,mcbrimi01,266.0,25.0,SG,41.0,15.0,1080.0,13.1,0.578,0.671,0.116,2.5,7.9,5.2,13.5,1.6,0.9,7.2,18.2,1.6,1.1,2.7,0.119,1.0,0.2,1.2,0.9,,mcbrimi01,280,NYK,4333333.0,0.42105263157894735,0.685483870967742,0.4739336492890995,0.4086021505376345,0.3563218390804598,0.6419753086419754,0.37037037037037035,0.24137931034482757,0.37179487179487186,0.38888888888888884,0.15384615384615385,0.4277229707051725,0.2916948648752303
163.0,Dyson Daniels,22.0,ATL,SG,76.0,76.0,33.2,5.3,10.2,0.517,0.3,1.5,0.188,5.0,8.7,0.576,0.532,1.0,1.6,0.615,2.4,4.4,6.8,5.9,2.0,0.4,1.8,2.2,11.9,DPOY-9DEF2,daniedy01,19.0,22.0,SG,76.0,76.0,2520.0,15.5,0.542,0.151,0.157,7.8,14.7,11.2,23.9,2.8,1.1,14.0,16.0,3.1,3.6,6.6,0.126,-0.6,1.8,1.3,2.1,DPOY-9DEF2,daniedy01,208,ATL,7707709.0,0.631578947368421,0.6935483870967742,0.303317535545024,0.8279569892473119,0.3524904214559387,0.925925925925926,0.9814814814814815,1.0,0.5256410256410257,1.0,0.3076923076923077,0.5817142950644436,0.28484394977826716
165.0,Myles Turner,29.0,MIL,C,71.0,71.0,26.9,4.0,9.1,0.44,2.1,5.4,0.383,1.9,3.7,0.523,0.553,1.8,2.5,0.74,1.1,4.3,5.3,1.5,0.7,1.6,1.2,2.6,11.9,,turnemy01,93.0,29.0,C,71.0,71.0,1912.0,14.2,0.584,0.594,0.274,4.5,17.8,11.2,7.7,1.3,6.0,10.3,18.6,1.2,1.8,3.0,0.076,-0.9,0.0,-0.9,0.5,,turnemy01,72,MIL,25318251.0,0.12121212121212123,0.2561576354679803,0.2656249999999998,0.18493150684931509,0.3524590163934427,0.6775510204081633,0.11538461538461539,0.2475247524752475,0.1809954751131222,0.46153846153846156,0.5,0.2611136562008382,0.08080197871274486
166.0,Wendell Carter Jr.,26.0,ORL,C,78.0,78.0,29.3,4.2,8.2,0.512,0.9,2.9,0.319,3.3,5.3,0.618,0.568,2.5,3.2,0.792,2.1,5.3,7.4,2.0,0.8,0.6,1.3,3.4,11.8,,cartewe01,38.0,26.0,C,78.0,78.0,2288.0,14.1,0.617,0.355,0.392,7.8,20.5,14.1,9.5,1.3,1.9,11.8,15.6,3.4,2.8,6.2,0.131,-1.0,0.5,-0.6,0.8,,cartewe01,163,ORL,10850000.0,0.15151515151515155,0.27093596059113306,0.3945312499999999,0.40410958904109595,0.3483606557377049,0.7755102040816327,0.1634615384615385,0.45544554455445546,0.17647058823529416,0.5384615384615385,0.16666666666666666,0.2814070514730335,0.1180316974840646
167.0,Dylan Harper,19.0,SAS,SG,69.0,4.0,22.6,4.8,9.5,0.505,0.9,2.6,0.343,3.9,6.9,0.565,0.551,1.3,1.7,0.756,0.8,2.6,3.4,3.9,0.8,0.3,1.4,2.0,11.8,ROY-46MOY-11,harpedy01,154.0,19.0,SG,69.0,4.0,1558.0,16.2,0.574,0.271,0.181,3.8,12.1,8.1,24.7,1.7,1.4,12.3,21.8,2.0,2.2,4.2,0.13,0.3,1.1,1.4,1.3,ROY-46MOY-11,harpedy01,145,SAS,12370320.0,0.49122807017543857,0.7016129032258065,0.4549763033175355,0.5698924731182797,0.3486590038314177,0.48971193415637865,0.611111111111111,0.41379310344827586,0.5705128205128205,0.33333333333333337,0.23076923076923075,0.4728083614362877,0.1879729460014763
169.0,Nic Claxton,26.0,BRK,C,69.0,68.0,27.8,4.8,8.4,0.571,0.0,0.3,0.158,4.8,8.2,0.585,0.574,2.0,3.3,0.616,2.4,4.5,6.9,3.7,0.7,1.1,1.4,2.3,11.7,,claxtni01,92.0,26.0,C,69.0,68.0,1920.0,17.6,0.592,0.033,0.393,9.6,19.9,14.5,21.8,1.2,3.7,12.3,17.7,3.3,1.5,4.8,0.121,0.3,0.6,0.9,1.4,,claxtni01,71,BRK,25352272.0,0.21212121212121213,0.3448275862068966,0.29687499999999983,0.3082191780821918,0.34426229508196715,0.7142857142857144,0.326923076923077,0.4059405940594059,0.33484162895927616,0.46153846153846156,0.3333333333333333,0.31677438913742,0.09798555175103552
170.0,Isaiah Collier,21.0,UTA,PG,59.0,19.0,25.7,4.3,8.7,0.495,0.5,1.7,0.27,3.9,7.0,0.549,0.521,2.6,3.5,0.722,0.4,2.2,2.5,7.2,1.1,0.3,2.5,2.3,11.7,,colliis01,161.0,21.0,PG,59.0,19.0,1517.0,14.8,0.567,0.194,0.406,1.5,9.4,5.3,39.2,2.0,1.3,19.6,20.4,1.3,0.3,1.7,0.053,-0.7,-1.8,-2.4,-0.2,,colliis01,339,UTA,2638200.0,0.14893617021276598,0.2578947368421053,0.579399141630901,0.1964285714285714,0.2852459016393442,0.5591397849462366,0.6931818181818181,0.2054794520547945,0.34156378600823045,0.3888888888888889,0.37499999999999994,0.2740655115321004,0.2825135520125078
171.0,Bilal Coulibaly,21.0,WAS,SG,56.0,56.0,26.2,4.1,9.7,0.425,1.2,3.6,0.319,2.9,6.0,0.49,0.485,2.4,3.2,0.746,0.9,3.5,4.3,2.6,1.3,1.0,1.4,2.3,11.7,,coulibi01,172.0,21.0,SG,56.0,56.0,1468.0,13.5,0.531,0.377,0.327,3.5,14.5,8.9,13.9,2.4,3.2,11.6,19.9,0.2,0.8,1.0,0.031,-1.7,-0.4,-2.1,-0.1,,coulibi01,212,WAS,7275600.0,0.24561403508771928,0.41935483870967744,0.251184834123223,0.22580645161290328,0.3448275862068965,0.6378600823045267,0.37037037037037035,0.5689655172413793,0.3974358974358975,0.6111111111111112,0.7692307692307692,0.36136916555576526,0.18209341367280696
172.0,Derik Queen,21.0,NOP,C,81.0,48.0,25.0,4.4,9.2,0.473,0.3,1.1,0.261,4.1,8.1,0.502,0.489,2.7,3.4,0.795,1.7,5.4,7.1,3.7,1.0,0.9,2.3,2.7,11.7,,queende01,74.0,21.0,C,81.0,48.0,2023.0,15.9,0.546,0.118,0.365,7.2,23.5,15.2,21.1,2.0,3.5,18.0,21.8,0.4,2.3,2.7,0.063,-1.5,0.7,-0.8,0.6,,queende01,259,NOP,5157960.0,0.13131313131313133,0.26108374384236455,0.1171875000000001,0.16438356164383564,0.34426229508196715,0.6000000000000001,0.326923076923077,0.4257425742574257,0.2579185520361992,0.6923076923076924,0.26666666666666666,0.25873955559475553,0.15771598000012554
173.0,Klay Thompson,35.0,DAL,SF,69.0,8.0,21.7,4.1,10.6,0.393,2.9,7.6,0.383,1.2,2.9,0.418,0.532,0.5,0.7,0.766,0.3,1.8,2.1,1.4,0.5,0.3,0.9,1.0,11.7,,thompkl01,165.0,35.0,SF,69.0,8.0,1497.0,11.4,0.541,0.724,0.065,1.3,8.8,5.1,9.5,1.0,1.2,7.8,22.7,-0.3,0.9,0.5,0.018,0.2,-1.5,-1.4,0.2,,thompkl01,111,DAL,16666667.0,0.21538461538461537,0.248,0.32258064516129054,0.05555555555555556,0.314516129032258,0.4389312977099237,0.13333333333333333,0.08888888888888889,0.15816326530612246,0.16666666666666666,0.19999999999999998,0.23809087597635104,0.08462712993359081
